0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.592016478248796718e-05,-1.509938756001665901e-05,-3.872940402007704819e+01,6.603925000000000978e+01,2.868581701282971039e+02,-8.444214988303758673e+01,8.718335133382838364e+01
2.235796176561277498e-04,-2.308522687108699052e-05,1.824600388954328167e+01,4.375563919538091113e+02,1.952440858989901926e+02,1.967725899141505863e+00,-1.751208589855701518e+02
5.407107457265201587e-04,-1.888952375824320872e-05,-7.484171308022768976e+00,3.704285118912205803e+02,2.903951735496763717e+02,7.894382235854521923e+01,-7.092572023143836191e+01
6.947561004522845524e-04,-4.268651402081361575e-05,-5.355428118793697223e+01,2.204737618475277472e+01,1.274877332769385196e+00,-6.999155717068286542e+00,-1.661703305070426850e+00
7.535810606580764558e-04,-1.066040283701128973e-04,-1.103919204161220335e+02,1.278265264649972437e+02,1.765092195640668535e+02,-8.425355481615875419e+01,-1.589778917200769399e+02
9.909698748897109895e-04,-1.653400576461409931e-04,-4.026395215679288242e+01,4.769913588312141428e+02,1.877424274927869305e+02,8.199000877065566684e+00,-1.699776310915284796e+02
1.313134186531194226e-03,-1.886315855887368202e-04,-1.947800705937895316e+01,3.438170618007318922e+02,2.789034800845693667e+02,6.536139423940147708e+01,-7.910145999862595545e+01
1.446953159698921359e-03,-2.199995460356011395e-04,-6.097972066544959091e+01,-2.873834858592628549e+00,3.503677447366837896e+02,-5.645540323761700563e+00,-1.014256512624032780e+01
1.484561478355372801e-03,-2.976526389300728870e-04,-1.381977622100638428e+02,9.869209753904193860e+01,1.158639236545386950e+02,-7.360699223256754919e+01,-1.232411905994430725e+02
1.696005701022988785e-03,-4.275896407342180444e-04,-1.950861288318534719e+02,4.400243033431979143e+02,1.741904589877512990e+02,1.029078834832422018e+01,-1.530400251753084149e+02
1.996836094916654061e-03,-5.328642059312249527e-04,-7.493946992653924610e+01,3.264296816846751312e+02,2.679971393698019710e+02,5.600236508474240082e+01,-6.625274189896133237e+01
2.124306997355088125e-03,-5.642383537070361004e-04,-5.534128054321553414e+00,-1.660033628755638757e+00,3.327552245484227456e+02,-1.552943514604575626e+01,-2.164429027629473268e+01
2.144288003795346686e-03,-6.594964582187624966e-04,-2.387995973129178253e+02,5.256752942019975450e+01,9.029359864039048489e+01,-6.181234381306337156e+01,-1.020778671525733756e+02
2.326167638914350324e-03,-8.715129302674065777e-04,-3.050152803788699316e+02,4.108243816457567732e+02,1.729872633349022806e+02,6.779528890774353833e+00,-1.480696747013116692e+02
2.617912921348341387e-03,-1.025592312656859253e-03,-9.019297711640066950e+01,3.324826075256489162e+02,2.754337322657414120e+02,5.025724130037496451e+01,-7.701252367348251937e+01
2.738033660105645018e-03,-1.116431039904791037e-03,-1.428051991753968650e+02,-2.643966514034428883e+01,3.427604298752058867e+02,-7.689998026782720153e+00,-1.736295967339174595e+01
2.753853433871479659e-03,-1.284565616035846349e-03,-2.884541413412793531e+02,6.674519573616724699e+01,1.034667291789135817e+02,-8.381116834146814654e+01,-1.174751010226661521e+02
2.940341947593924730e-03,-1.549749169657284103e-03,-3.917324513319886705e+02,4.083891903095287716e+02,1.725350903888144671e+02,-4.054104378736793010e-03,-1.571988472868875704e+02
