2.464888326610489289e-01,2.907235492596946594e-02,-2.894713928176392983e+03,1.846699332748608504e+04,1.548050573215546706e+02,-6.857033451018349979e+01,5.905827668474900349e+01
2.605411224098002076e-01,2.713830116028873723e-02,-2.356405617752515809e+03,1.943110548645629751e+04,7.477279093353311623e+01,-1.578413838194397556e+01,1.426735294513415795e+02
2.751777542345238969e-01,2.532958430626336063e-02,-2.554408319169842798e+03,2.004292623388687571e+04,6.924188340320712598e+01,1.457192415809383057e+01,1.543957308276996230e+02
2.900728165970876127e-01,2.322416892670663494e-02,-3.161959558188370920e+03,2.012807658420675943e+04,4.377972691971516639e+01,4.901483572545242851e+01,-1.762010066069475158e+02
3.047250511984528343e-01,2.072572672172776770e-02,-3.621498333548513529e+03,1.938803676221334899e+04,1.267487860328592859e+02,-6.222103565343125808e+00,-1.000493112907942646e+02
3.188768740842582994e-01,1.776241856630854377e-02,-4.424094855839852244e+03,1.877850010646837472e+04,1.937237315933335537e+02,-2.643260434356463762e+01,-1.336285929639486767e+02
3.328151845785937146e-01,1.424188585643542358e-02,-5.134390016488681795e+03,1.881220888007283065e+04,2.308182007866474521e+02,-1.856095561532707094e+01,-1.367688052982454963e+02
3.470562992825918514e-01,1.031224782874214617e-02,-5.534828854134956600e+03,1.959514426171480591e+04,3.291674086765032712e+02,-2.279452573326839726e+01,-1.287528325140461618e+02
3.617728201508246255e-01,6.592429486891302794e-03,-4.564701340116354004e+03,2.009434932724507962e+04,4.436117681119306866e+01,-5.775742829460973127e+01,-1.104052484155315881e+02
3.764677476630102770e-01,3.517848643164116218e-03,-3.782957122346067536e+03,1.953690965826797401e+04,1.496689982365970764e+02,-2.669905678189299181e+01,1.621757294427138731e+02
3.909414423682413542e-01,8.842084708916210945e-04,-3.367511089681874637e+03,1.949770020275158458e+04,1.785122079893611158e+02,1.055987993695346816e+01,1.738339777370619288e+02
4.055353015787462323e-01,-1.548654135983429598e-03,-3.237824629643063872e+03,1.986098682253033257e+04,2.164691771342756113e+02,3.569152491107269043e+01,-1.586463939433872667e+02
4.205169484821167925e-01,-3.951489744048079095e-03,-3.285974911558696931e+03,2.054353976993993274e+04,2.440645341152682875e+02,1.389159370032812646e+01,-1.186861214824828750e+02
4.361275322530845377e-01,-6.388650880745127061e-03,-3.331007491597895751e+03,2.155719021268552024e+04,3.018431852302770722e+02,-2.722535093627610703e+00,-9.324017854695603091e+01
4.524235403570600056e-01,-8.610715463188461233e-03,-2.701967625113489703e+03,2.239208645170734962e+04,3.089829974494880958e+02,-3.110428853078985156e+01,-6.732893049813196740e+01
4.692108381780412119e-01,-1.026868969134090218e-02,-1.799474605356222128e+03,2.288216871255939623e+04,3.554286211695692828e+02,-5.793760067160031468e+01,-9.104719677570015790e+01
4.861382405794777428e-01,-1.120400624700927834e-02,-7.399277061091790983e+02,2.276994159316430159e+04,4.509321359598775558e+01,-5.023336942612228739e+01,-1.008791654819112296e+02
5.027241005426734688e-01,-1.150536938089026170e-02,-7.827695600342255489e+01,2.196105304213389900e+04,1.083461951947912354e+02,-4.646961692181928782e+01,-1.226920917406276317e+02
5.186979003567105950e-01,-1.171035275268191532e-02,-4.782540706153268388e+02,2.111925700614299421e+04,2.110450307899206166e+02,4.361774591190384243e+00,-1.391559377099613073e+02
5.346790447019950099e-01,-1.211711328915236231e-02,-6.261003858756027967e+02,2.198086292115104879e+04,2.840794623322217944e+02,3.526033144736156544e+01,-1.146589303583114798e+02
5.512502242242329764e-01,-1.229708673817593405e-02,1.374738932545923547e+02,2.271054628517280435e+04,3.324702907794134035e+02,2.563142555809370648e+01,-7.640326585576056573e+01
5.682580875115130770e-01,-1.187018540971337618e-02,1.021556686218492587e+03,2.315857357523881001e+04,3.208492956172354411e+02,-5.113179437931940896e+01,-4.819590510258124283e+01
5.853647243397543942e-01,-1.071704645505498592e-02,2.109188925466550700e+03,2.297693489673580916e+04,5.742580861303355988e+01,-4.540956420908838709e+01,-1.069357529673973772e+02
6.021204513330535857e-01,-8.954136327187427885e-03,2.677057038572913825e+03,2.221219485893224191e+04,8.495107283847566748e+01,-2.397255618144275147e+01,-1.173962734713824432e+02
6.181950045078088429e-01,-6.959290296040382233e-03,2.738871358691959358e+03,2.113985508051726356e+04,1.168660065508540953e+02,-5.552297524221909697e+01,-7.713323253975059401e+01
6.336266237154850600e-01,-5.281304810228129934e-03,1.816779618870623381e+03,2.047824524257011944e+04,2.330977713255267929e+02,-4.078513737547407203e+01,-1.582374688513760645e+02
6.488055349370918101e-01,-4.134572702235689290e-03,1.296534545428395177e+03,2.045832005491737073e+04,2.594597772437454068e+02,-1.487037431676586863e+01,-1.676287463824561144e+02
6.640678286964116772e-01,-3.128458487278647747e-03,1.435001782371169838e+03,2.070312513339593352e+04,3.191957169925470907e+02,3.203885735984398053e+01,-1.366702398971309833e+02
6.794416519364440132e-01,-1.687831203172788586e-03,2.476198132317026193e+03,2.075911058234098891e+04,9.627098895334357920e+00,2.850176560514167434e+01,-7.419622746779124611e+01
6.947828989733102478e-01,4.855238707612767970e-04,3.424286822895461682e+03,2.061527177321797717e+04,4.230654612157712080e+01,1.724847216810399786e+01,-2.134662297867323488e+01
7.099251667833627044e-01,3.115936630522086505e-03,3.717050363594139981e+03,2.022247870400748070e+04,2.603516180492742293e+01,-4.572679078333644753e+01,-2.041978430794231514e+01
7.245589425751474133e-01,5.846876229495709745e-03,3.697184409141029391e+03,1.924390312858995094e+04,3.339313066358197943e+02,-8.748787267643808718e+01,4.199260267771818889e+01
7.384523430896573482e-01,8.496197823114719216e-03,3.495442592024111946e+03,1.822573510184430779e+04,2.314913566369920375e+02,-2.778248087700720603e+01,1.501084872376868020e+02
7.517897597139429067e-01,1.111314356434170945e-02,3.609265556206490601e+03,1.774445134652758861e+04,2.445942230784053777e+02,1.249025963252970151e+01,1.787542433219557836e+02
7.650577043450270676e-01,1.392629369495766191e-02,4.028092084356183022e+03,1.803837561488768551e+04,2.796710945949966458e+02,4.409402932560696797e+01,-1.341103521019099958e+02
7.787185209415456999e-01,1.718030197344554144e-02,4.806114467519078062e+03,1.880400503300187847e+04,3.344570305401633732e+02,-1.211256237199269892e+00,-6.664561928355992393e+01
7.927463521426055815e-01,2.104738042264640147e-02,5.692463853156141340e+03,1.902819382989343649e+04,3.225841952265410555e+02,-4.875336844105048328e+01,-2.353399906494069072e+01
8.066303839355430938e-01,2.550723503019815264e-02,6.415378629797455687e+03,1.841618938905153482e+04,2.612741222954728073e+02,-6.919726052253868431e+01,7.736840391717595367e+01
8.199375772617103486e-01,3.039596486494961294e-02,6.856751769405607774e+03,1.747249825914402027e+04,2.155218598269370602e+02,-2.156915385414354702e+01,1.263354927332945579e+02
8.327373168175934426e-01,3.571462638574370713e-02,7.582528056972992090e+03,1.704761984915854191e+04,1.981285345929926791e+02,2.287174965844181429e+01,1.403786368739325496e+02
8.454721393545827635e-01,4.156923764130104199e-02,8.311715127947392830e+03,1.729742323450794720e+04,2.132153438736251303e+02,5.000395715022589371e+01,1.739428518873143616e+02
8.585846515161768000e-01,4.791680403867337734e-02,8.920759124863066972e+03,1.806622814369665866e+04,3.193863409517674086e+02,6.571379854534151832e+01,-7.116149360776113042e+01
8.723012480224682230e-01,5.468063433346484481e-02,9.441732901207433315e+03,1.892660466475852445e+04,3.025065903190944709e+02,4.008124633836028750e+01,-6.553877198207706556e+01
8.866686627706540369e-01,6.174733353216062953e-02,9.742920749897111818e+03,1.982144847058084270e+04,3.091723458885983291e+02,9.681593950283495786e+00,-4.012764267917611249e+01
9.016004838421906031e-01,6.902490350879854353e-02,1.001412870815189126e+04,2.044877767285038499e+04,2.625107973501124548e+02,-1.842886686399635110e+01,-2.191066708193408630e+01
9.169231648569053927e-01,7.662721243092650292e-02,1.062443430635183540e+04,2.087557767676152434e+04,2.493840223418146422e+02,-8.151092868660823854e+01,1.015153706540751699e+01
9.324992225805058821e-01,8.484038733554967460e-02,1.167239878911121923e+04,2.113212310035113478e+04,1.083837794035017481e+02,-3.618791163331748351e+01,1.584792098705400178e+02
9.482301801672996522e-01,9.355804439950135554e-02,1.199388125530076832e+04,2.129333712765679957e+04,1.231369967164178831e+02,2.171690033590607527e+01,-1.625651921836672784e+02
9.640308240366995962e-01,1.021875741043605512e-01,1.143304996492495593e+04,2.132006672992253880e+04,1.632458263761737385e+02,1.763827168140709745e+01,-1.371489518119411741e+02
9.799408481710009111e-01,1.103470218716343515e-01,1.071762965591273132e+04,2.158833321072992112e+04,1.991485617164687199e+02,3.260188827103482367e+01,-1.199398684796236552e+02
9.961889701154835741e-01,1.179194706474492871e-01,9.839411289525514803e+03,2.223190079633185451e+04,2.252901871708880890e+02,8.820533410102154193e+00,-5.617935573885319656e+01
1.012920914574513498e+00,1.250107042377851252e-01,9.411174008975949619e+03,2.289317864912645382e+04,2.387791203430798532e+02,-3.195345113973500162e+01,-2.401352314434655000e+01
1.030184197350070496e+00,1.321001566445033637e-01,9.834478017303719753e+03,2.366489406803335078e+04,1.180755383951793647e+02,-4.553274112064177359e+01,8.257216033654351861e+01
1.048134179577592473e+00,1.393919622417252036e-01,9.960394167008791555e+03,2.474517247784384745e+04,6.572002839450010470e+01,2.087839966344828546e-01,1.154701354069774339e+02
1.066771863880504823e+00,1.465368762936458957e-01,9.435605933787221147e+03,2.551959262689853131e+04,7.620361700126677817e+01,4.955932019608368932e+01,1.413881885482190626e+02
1.085868591024188756e+00,1.531527299776543893e-01,8.524068945262917623e+03,2.598319088708629715e+04,2.400874616384757871e+02,6.458519033015572575e+01,-4.997499497593363316e+01
1.105246090962107131e+00,1.591189437977968690e-01,7.671965475688784863e+03,2.627682740287943670e+04,2.517213118144933333e+02,1.114866515116783674e+01,5.283057875949201510e+00
1.124598484976425672e+00,1.647903404145565631e-01,7.723651827697854969e+03,2.591548841182445540e+04,2.213115013639850019e+02,8.642158382472866052e+00,4.869778968453134382e+01
1.143607132542429738e+00,1.707010596370147903e-01,8.321527714209230908e+03,2.534976937302227452e+04,1.926915113359829377e+02,2.502808272712658777e+01,6.086713320154334639e+01
1.162340383350408235e+00,1.771785522172701910e-01,9.262094428790884194e+03,2.517276544214189926e+04,1.467372118597787676e+02,2.504684633845921127e+01,6.925779329477801127e+01
1.181240182129777549e+00,1.842766262875467631e-01,1.000601511516140636e+04,2.579894671586645563e+04,5.668146843725256190e+01,4.467019617131754927e+01,2.789566481597701753e+01
1.200588353535746222e+00,1.917668939372400017e-01,1.032658903954783455e+04,2.638200868910619465e+04,8.698807383692539474e+00,3.048335060205932834e+01,-1.100723229295681804e+01
1.220296681794079241e+00,1.994728432122918615e-01,1.059134487525682380e+04,2.677027745215086907e+04,3.231947855730821288e+02,8.189910633775886462e-01,-5.425182459318053318e+00
1.240147675126791027e+00,2.073235575211221093e-01,1.071940240240904677e+04,2.676677642273372112e+04,2.871142827681148333e+02,-1.718151133101806138e+01,1.442266040138214933e+01
1.259936524761515741e+00,2.153802486076465128e-01,1.115030677197191108e+04,2.660268723542486623e+04,2.749740439896052635e+02,-4.070229336017579413e+01,4.709812904146769341e+00
1.279633348754369404e+00,2.239934646756626957e-01,1.222990208901283586e+04,2.651859625015054917e+04,1.293648960926342397e+02,-6.008754195102351048e+01,1.513746122599011699e+02
1.299331249393041565e+00,2.332905981552779728e-01,1.300658049700945776e+04,2.660559901752297810e+04,1.163585394216663502e+02,-1.776704232385711535e+01,1.660960216275927621e+02
1.319218240855759783e+00,2.429260938564625494e-01,1.314816395546328204e+04,2.702857252403442908e+04,1.292795741630679913e+02,3.762614579036659990e+01,1.576597791195223408e+02
1.339580721242581873e+00,2.524521565549345259e-01,1.270933004254425032e+04,2.788797641849987849e+04,1.199065326328545780e+02,8.792213815919636488e+01,1.716840688193438496e+02
1.360499327727103580e+00,2.615195180331384428e-01,1.190286616907441930e+04,2.852842498098999204e+04,2.600616930369991451e+02,5.947762260725242811e+01,-3.280030965050806202e+01
1.381835804796240019e+00,2.700043696316333786e-01,1.112798443299310748e+04,2.901496174338991841e+04,2.401393942030779840e+02,4.275735957013074540e+01,-4.216193595864820054e+01
1.403527170081387832e+00,2.780114313966136619e-01,1.060578526131234503e+04,2.948555080390044168e+04,2.458408467691363910e+02,-3.271498212708785758e+01,-1.662426281072730916e+01
1.425637449251137889e+00,2.860793533095075114e-01,1.129297845770148342e+04,3.014476226962031797e+04,1.341831766698465174e+02,-7.461401798445201905e+01,9.684613319017267941e+01
1.448267257587264600e+00,2.946534844316914814e-01,1.197956883265196666e+04,3.088670656048337696e+04,9.139274722228255143e+01,-3.474353376320583209e+01,1.434835926507910528e+02
1.471390405492332132e+00,3.036038247040230287e-01,1.231387435976654706e+04,3.147528697865313734e+04,6.694652916847095980e+01,-2.067157215031966544e+01,1.740451839167136541e+02
1.494784291581502611e+00,3.126411071929593999e-01,1.221530097806070989e+04,3.161688716129456225e+04,7.878372896329298669e+01,3.940245594220886005e+01,-1.756005135207100807e+02
1.518132728657594077e+00,3.213687601770687796e-01,1.147322294067138500e+04,3.135272655824593676e+04,1.231602300692139238e+02,4.232716620392076834e+01,-1.198640319666999119e+02
1.541165498867031136e+00,3.295150226127010473e-01,1.063706016491304945e+04,3.076556213916118577e+04,1.507757533367363862e+02,3.070602129018005755e+01,-7.443531644510758838e+01
1.563799769968108766e+00,3.370486003052610702e-01,9.810078724727971348e+03,3.027800651680471856e+04,1.590427700210236139e+02,-2.399475520035544562e+01,-2.693329239322187618e+01
1.586357564494302874e+00,3.440161797070524496e-01,9.100663877440740180e+03,3.055932147184127098e+04,1.561983669728845427e+02,-5.340823582947435000e+01,-3.145400196884764554e+01
1.609186897794266491e+00,3.503925299965706119e-01,8.205234692445772453e+03,3.101034740064657672e+04,2.161966633615338651e+02,-8.037170893172229569e+01,-8.612136661948161986e+01
1.632424701462127370e+00,3.561489997957484333e-01,7.418088706515331069e+03,3.166096136951586959e+04,3.165596648992866449e+02,-3.718980087716301597e+01,-1.727347503887366429e+02
1.656091812855484458e+00,3.615240926344562844e-01,7.169993810823038075e+03,3.216818567960817018e+04,3.372344812497944986e+02,-3.233451064178059653e+01,-1.602699914948760522e+02
1.680094349954908584e+00,3.669788444275334793e-01,7.634109937502645153e+03,3.256560498647013446e+04,5.791413567470830515e+01,-5.815117915138056759e+00,-1.379865924507749924e+02
1.703958357042516747e+00,3.727320149277698613e-01,7.979707901653665431e+03,3.179459206441739661e+04,8.961409688021642239e+01,-1.092678903015506897e+01,-1.072095013627219515e+02
1.727139903952919164e+00,3.785226679281887274e-01,7.735643510833658183e+03,3.072505478109218529e+04,1.395884576707930478e+02,-3.900055548687456763e+01,-8.730030615230903379e+01
1.749777050042782722e+00,3.838493737786302651e-01,6.720419853143565888e+03,3.032638103210538247e+04,2.016635663980858624e+02,-4.034598556339747688e+01,-1.068826104877234542e+02
1.772520730674648215e+00,3.884811631753984362e-01,5.849570933280902864e+03,3.101238874175812452e+04,2.974499123666228115e+02,-2.768994247887211912e+01,-1.252957423127511731e+02
1.795776502842676647e+00,3.929359255465569856e-01,6.239848141685285555e+03,3.170748616984179534e+04,2.049476201430831424e+01,-2.500791331649157456e+01,-1.601740890182660735e+02
1.819327818064131463e+00,3.977319599583111209e-01,6.775558048250680258e+03,3.180947248999464136e+04,6.119834414690598123e+01,-2.352816735296376294e+01,-1.407458235980060408e+02
1.842649571428582878e+00,4.029069687810557521e-01,7.268122252598857813e+03,3.108838335905437634e+04,8.974688310646190814e+01,-1.043527200393364929e+01,-1.007846784217064169e+02
1.865311642047713603e+00,4.081966113864487489e-01,7.086459942089656579e+03,3.003034990607388681e+04,1.169449643844022120e+02,-3.818689965757484117e+01,-7.287767085901268160e+01
1.887297523151779899e+00,4.131751163326516374e-01,6.423611523167840460e+03,2.926474146192113767e+04,1.350868460476916653e+02,-5.956625086205503550e+01,-8.092907984335106164e+01
1.908837539332838951e+00,4.175403206221707797e-01,5.422010037481249128e+03,2.882788369049737594e+04,2.131343660501749753e+02,-4.556059520047730160e+01,-1.117896734827992162e+02
1.930466700625372845e+00,4.212026831332151833e-01,4.516224365888084321e+03,2.950517710251256722e+04,3.439706741597284463e+02,-7.587226448685282776e+01,-1.684816258311473973e+02
1.952714730037521385e+00,4.245609697272385574e-01,4.596751153346845967e+03,3.049696371460436421e+04,6.899283665877766225e+01,-3.015914733752636678e+01,1.432490009787711642e+02
1.975625021419802563e+00,4.279337724054829151e-01,4.555495234731370147e+03,3.129129030162898562e+04,6.920070949065393506e+01,-8.276435282734347254e+00,1.278639761609574208e+02
1.999110304468199928e+00,4.311592931187015476e-01,4.196975930301817243e+03,3.204771353716870726e+04,9.387848137752135358e+01,5.329753040804981623e+01,1.559905104923022918e+02
2.023049684593428044e+00,4.339768384881886876e-01,3.448343504082540676e+03,3.251599298229781198e+04,1.456603477268694462e+02,6.362703948597151538e+01,-1.440360302469655949e+02
2.047341755724113366e+00,4.361863042758716280e-01,2.546884021064549870e+03,3.299892864840394031e+04,2.300247430254454457e+02,1.260326923165099622e+01,-8.788435750668986657e+01
2.072178158757059130e+00,4.379180675230253117e-01,2.152061474100003579e+03,3.398405856851955468e+04,2.700566382566686343e+02,6.041850688460324470e+00,-9.057736058655819988e+01
2.097758432650501881e+00,4.395847869355095083e-01,2.370324831704758708e+03,3.500514621779504523e+04,2.955900489982190606e+02,-1.713588741903071977e+01,-7.152918940241126222e+01
2.123988102584670301e+00,4.415558081139518976e-01,2.977651083313395247e+03,3.573548259694037552e+04,2.617910762744941167e+02,-5.324488065585751428e+01,5.332797326402866744e+00
2.150460988631746950e+00,4.441393636949973467e-01,4.032198225238214036e+03,3.566111690155776159e+04,1.260557106625584964e+02,-6.946338023330623912e+01,1.600801359886245621e+02
2.176840690658142119e+00,4.474053776762699219e-01,4.829184087396786708e+03,3.548419262105900270e+04,1.540142568050288219e+02,9.481510857938431514e+00,1.671263325120638967e+02
2.203258110997763808e+00,4.509693759102430533e-01,4.840525047566646208e+03,3.576286697877213010e+04,2.010917905037478306e+02,1.143144689358242694e+01,-1.489397573385968485e+02
2.230047289769490071e+00,4.543735447903794467e-01,4.395379189980659248e+03,3.648684048472096038e+04,2.683850591337614446e+02,1.742960955738882234e+01,-9.557940440695369944e+01
2.257464829505987591e+00,4.576302096420444276e-01,4.440170705707500019e+03,3.745756673759729165e+04,2.782974302415282182e+02,-5.164400348015736597e+01,-1.025737512294075771e+02
2.285605501849601762e+00,4.609165300645575170e-01,4.475670691825587710e+03,3.843713926504576375e+04,3.361619103279757610e+02,-4.448392437865437188e+01,-1.389770966613569954e+02
2.314329005438893194e+00,4.644243871021365710e-01,5.041019020894432288e+03,3.902947863457046333e+04,1.048724140735893506e+01,-2.365726755838937123e+01,-1.268498976640780285e+02
2.343206546613315844e+00,4.684430074782101050e-01,5.861135172573717682e+03,3.885260647499564948e+04,5.564450880919784481e+01,-1.512632079318181333e+01,-1.239924876173669759e+02
2.371765576247904406e+00,4.729542204233941893e-01,6.377129011090063614e+03,3.817049176196126064e+04,7.418075876445408312e+01,-1.793775711726586763e+01,-1.116433810779518865e+02
2.399706628188106539e+00,4.776963727515132763e-01,6.487377881563066694e+03,3.718596472156081290e+04,1.093371730790052823e+02,1.088784812416313841e+01,-9.390078121606157424e+01
2.426933038818399169e+00,4.822262708751366977e-01,5.801077976516709896e+03,3.624314839786937227e+04,1.446276332691751918e+02,-2.636305619752021201e+01,-1.327289777399545123e+01
2.453827122695185103e+00,4.863706474796716250e-01,5.441332881928081406e+03,3.628971489171635767e+04,7.807041094783768642e+01,8.895278741511213338e-01,7.083157296141116888e+00
2.480721497541575005e+00,4.904829723016505549e-01,5.713909743797962619e+03,3.624396222610266705e+04,9.291443874514202506e+00,6.218831029187559700e+00,-1.545386444553043148e+01
2.507794277355704704e+00,4.948322134603240774e-01,6.083763773215238871e+03,3.677089969600857876e+04,2.507324932028199385e+02,1.310713625842608998e+01,-1.972985166552874503e+01
2.535162301747021729e+00,4.993362023833666230e-01,6.133425966672828508e+03,3.704026266695895902e+04,9.246724514299599207e+01,-3.069892802377811591e+01,8.393223102090618681e+01
2.563047997266468592e+00,5.036261824827026334e-01,5.503016012391444747e+03,3.816708288300449203e+04,2.516583736084272971e+02,-1.974000878621000377e+00,-2.409519855060996107e+01
2.591215326243282213e+00,5.075851318102819754e-01,5.235283834470011243e+03,3.779985730375653657e+04,1.300522686346566559e+02,-3.060561272541825861e+00,3.319767805165622576e+01
2.619663769880997695e+00,5.117944342800642143e-01,6.181825818963601705e+03,3.892527969687484438e+04,3.754652818666033198e+01,1.665728380613418480e+01,-1.505704408106479946e+02
2.648063004239523011e+00,5.172098427448057478e-01,8.506338099196658732e+03,3.766717510668529576e+04,4.347774173956491950e+01,1.654165192849771771e+01,-1.632372412069231586e+02
2.676981311440958855e+00,5.227914180835504521e-01,6.632175867717165602e+03,4.032524967125646799e+04,6.686614839692728651e+01,-4.337043617169591414e+00,-1.251684398257224160e+02
2.706137896091190154e+00,5.282562348447725764e-01,8.189316469643942582e+03,3.830984431531644805e+04,1.534655693120006674e+02,3.298367983779946400e+01,-1.427527983433404870e+02
2.733035702119178012e+00,5.349755948173129383e-01,1.003427274262572610e+04,3.423337514583470329e+04,2.107248241601785139e+02,2.692489397747285551e+01,-6.811716916070329830e+01
2.757788953771768359e+00,5.412940685451812506e-01,7.101692527729688663e+03,3.252602402373312725e+04,2.174112116970332522e+02,-2.485392980803885621e+01,-1.230911149243566349e+01
2.781334647067048582e+00,5.453299131925123389e-01,3.843461876130075325e+03,3.097662249731205156e+04,1.426791001978691895e+02,-2.957606732547291628e+01,-4.924537544929491872e+01
